State,FCEV Sales,FCEV Market Share,BEV Sales,BEV Market Share,PHEV Sales,PHEV Market Share,year,State Name,state_code,EPA_Region,ev_sales,ev_market_share,total,nonev_sales,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95,nonev_market_share,year_fixed
Vermont,0,0.0,79,0.002,201,0.0051,2014,Vermont,50,1.0,280,0.007088607594936709,39500.0,39220.0,121497,0.0809946279962468,111656.39568234,1088.3317198070167,177.14225458011384,63.20070581983346,276.5094594546554,0.0097471507400552,0.1627649468964524,0.0580711787312789,0.2540672613159581,0.9929113924050633,4
Virginia,0,0.0,529,0.0015,801,0.0022,2014,Virginia,51,3.0,1330,0.003652932920616,364091.0,362761.0,1864692,0.0917409813186351,1693623.3260629915,16508.00185600964,3515.696717948998,1278.9469452979731,5389.086529403446,0.0097471507400552,0.2129692465880799,0.0774743640359102,0.3264529878545888,0.996347067079384,4
Washington,0,0.0,3354,0.0136,1291,0.0052,2014,Washington,53,10.0,4645,0.01870946952914166,248270.0,243625.0,1601779,0.0650555396099123,1497574.4028191743,7442.7602650540175,1415.3068096098125,512.1236625473396,2180.896271101293,0.0049698767894557,0.1901588603162593,0.0688082975011183,0.2930225068972398,0.9812905304708583,4
West Virginia,0,0.0,10,0.0001,44,0.0006,2014,West Virginia,54,3.0,54,0.00054,100000.0,99946.0,380695,0.0936915699366125,345027.0877829813,3363.0310340229767,745.672841131439,272.3810550362345,1138.7404439818104,0.0097471507400552,0.2217264228571327,0.0809927271799221,0.3386053927131349,0.99946,4
Wisconsin,0,0.0,191,0.0008,435,0.0019,2014,Wisconsin,55,5.0,626,0.0026219895287958113,238750.0,238124.0,1302073,0.1014285130396279,1170005.6717409526,11404.22164917861,2613.878880445965,957.5745215919818,3981.0168773041055,0.0097471507400552,0.229202742708375,0.0839666705058254,0.3490827344267584,0.9973780104712042,4
Alabama,0,0.0,69,0.0003,128,0.0006,2015,Alabama,1,4.0,197,0.0008565180151390646,230001.0,229804.0,1102585,0.0841015505862584,1009855.8918468504,8251.088782355486,1866.3414845374868,683.688693772609,2843.067736490162,0.0081705606205512,0.2261933586908625,0.0828604214312468,0.3445687970986218,0.9991434819848609,5
Alaska,0,0.0,24,0.0009,37,0.0014,2015,Alaska,2,10.0,61,0.0022874714066074176,26667.0,26606.0,186144,0.0841015505862584,170489.0009676715,1392.9907175435724,187.10016169526065,69.2789137982262,283.249394215454,0.0081705606205512,0.1343154403966142,0.0497339378688711,0.2033390392686475,0.9977125285933925,5
Arizona,0,0.0,893,0.0027,765,0.002,2015,Arizona,4,9.0,1658,0.004334640522875817,382500.0,380842.0,1628633,0.0848572548134904,1490431.6745213408,12177.662347466248,2611.918398813244,956.1899431051628,3981.802243231004,0.0081705606205512,0.2144843833148891,0.0785199914254572,0.326975911272452,0.9956653594771242,5
Arkansas,0,0.0,30,0.0002,46,0.0004,2015,Arkansas,5,6.0,76,0.0005066666666666667,150000.0,149924.0,706417,0.0841015505862584,647006.2349395072,5286.403664447835,1144.804661201275,417.1708321751363,1752.107836557508,0.0081705606205512,0.2165564216936978,0.0789139193022086,0.3314366340090141,0.9994933333333333,5
Colorado,0,0.0,1277,0.005,621,0.0024,2015,Colorado,8,8.0,1898,0.007335237351739703,258751.0,256853.0,1257335,0.0841015505862584,1151591.1768936268,9409.145520901278,1560.2919554908658,561.7960632510619,2416.845607482609,0.0081705606205512,0.1658271680488803,0.0597074476107421,0.256861327323919,0.9926647626482603,5
Connecticut,0,0.0,511,0.003,504,0.0029,2015,Connecticut,9,1.0,1015,0.0058402476495160935,173794.0,172779.0,761796,0.1166982291362787,672895.7558368994,8528.067720064613,1816.330788172619,661.2614734831378,2782.349820933638,0.0126736833247789,0.2129826882001891,0.0775394257162544,0.3262579416891119,0.9941597523504839,5
Delaware,0,0.0,52,0.001,133,0.0027,2015,Delaware,10,3.0,185,0.0035576923076923077,52000.0,51815.0,203772,0.0841015505862584,186634.45883393695,1524.9081597864492,353.11121517612725,129.45475386679607,537.4264563692614,0.0081705606205512,0.2315622832168316,0.0848934757388439,0.3524320156071061,0.9964423076923077,5
District Of Columbia,0,0.0,110,0.0034,85,0.0026,2015,District Of Columbia,11,3.0,195,0.005964579573609029,32693.0,32498.0,119066,0.083553903581031,109117.57091622095,891.5517279382778,224.2200456307628,82.83377731334127,338.8492455321553,0.0081705606205512,0.2514941518303978,0.0929096705413775,0.3800668373059491,0.9940354204263909,5
Florida,1,0.0,2144,0.0017,1697,0.0013,2015,Florida,12,4.0,3842,0.0029431930043626975,1305385.0,1301543.0,4101879,0.0736654936748349,3799712.058470562,28795.174514744453,5042.820356819047,1809.1617983705853,7831.389807983142,0.0075782517389843,0.175127271905815,0.0628286450371818,0.271968826025802,0.9970568069956373,5
Georgia,0,0.0,6257,0.0132,572,0.0012,2015,Georgia,13,4.0,6829,0.014326563407997617,476667.0,469838.0,2497665,0.1109242320902745,2220613.4278562446,11896.098578513638,2631.2260011685416,961.13829622074,4018.336337281994,0.0053571226892913,0.2211839439462093,0.0807944125443545,0.3377860658064643,0.9856734365920023,5
Hawaii,0,0.0,748,0.0111,284,0.0042,2015,Hawaii,15,9.0,1032,0.015261756876663708,67620.0,66588.0,308172,0.0990920924424226,277634.5916878338,3250.0033515423293,496.45828748699694,177.3989921668571,774.2372206921768,0.0117060461802849,0.1527562386209222,0.0545842489924418,0.2382265914663605,0.9847382431233362,5
Idaho,0,0.0,57,0.0011,94,0.0018,2015,Idaho,16,10.0,151,0.0028914462976083336,52223.0,52072.0,433551,0.0841015505862584,397088.6886417772,3244.43720228282,613.1440226324434,221.425589849404,946.4528297614004,0.0081705606205512,0.1889831685449263,0.0682477656505746,0.2917155644422601,0.9971085537023917,5
Illinois,0,0.0,1325,0.0021,729,0.0011,2015,Illinois,17,5.0,2054,0.0030993107277797224,662728.0,660674.0,2961889,0.0739529767358407,2742848.491688858,22410.609874331232,5552.443720537418,2050.244081570267,8395.754800706382,0.0081705606205512,0.2477595992109568,0.0914854211048752,0.374633035325056,0.9969006892722203,5
Indiana,0,0.0,245,0.0011,455,0.002,2015,Indiana,18,5.0,700,0.003076923076923077,227500.0,226800.0,1578188,0.07498674403442,1459844.8204058069,24860.16435121041,6151.265807163545,2269.845346273465,9306.38132156524,0.0170293198316104,0.2474346396211193,0.0913045189165432,0.3743491470969347,0.9969230769230769,5
Iowa,0,0.0,62,0.0005,165,0.0013,2015,Iowa,19,7.0,227,0.001788471841416911,126924.0,126697.0,729839,0.0841015505862584,668458.4084216758,5461.679948326474,1102.945349301712,399.56960388857806,1697.227597878316,0.0081705606205512,0.2019425084839817,0.0731587364453699,0.3107519323607322,0.998211528158583,5
Kansas,0,0.0,74,0.0007,125,0.0012,2015,Kansas,20,7.0,199,0.001882419713380315,105715.0,105516.0,720680,0.0883255941735057,657025.5107910379,7734.731058376004,1539.8459072371472,557.1715475336065,2372.1816327723577,0.0117723451088887,0.1990820231001613,0.0720350253070843,0.3066921932862168,0.9981175802866197,5
Kentucky,0,0.0,69,0.0005,96,0.0007,2015,Kentucky,21,4.0,165,0.0011956521739130434,138000.0,137835.0,1012672,0.1019727676087638,909407.033480098,7430.365295804774,1665.6164242781767,609.0441757748824,2541.2149582693523,0.0081705606205512,0.2241634641056736,0.081966922422879,0.3420040411343082,0.998804347826087,5
Louisiana,0,0.0,78,0.0004,64,0.0003,2015,Louisiana,22,6.0,142,0.0006656229199283753,213334.0,213192.0,1114969,0.0872202224856595,1017721.1557553868,8315.352397916817,1803.11346504128,657.4436621029862,2758.298038975789,0.0081705606205512,0.2168414973601119,0.0790638364608204,0.3317115026498221,0.9993343770800717,5
Maine,0,0.0,50,0.0009,166,0.0028,2015,Maine,23,1.0,216,0.003643355935634045,59286.0,59070.0,256340,0.0767175178911223,236674.2314637897,1018.3098853689976,165.1499219895798,58.99712367515061,257.5078489729153,0.0043025802981208,0.1621804171426025,0.0579363163638269,0.2528776875023697,0.996356644064366,5
Maryland,0,0.0,743,0.0023,700,0.0022,2015,Maryland,24,3.0,1443,0.004466883768155422,323044.0,321601.0,1346113,0.1048547826254264,1204966.6139957393,25705.13625282668,5899.839857138031,2161.523843300265,8984.98886061483,0.0213326543277302,0.2295198826845063,0.0840891805450971,0.3495406043462147,0.9955331162318446,5
Massachusetts,0,0.0,845,0.0024,821,0.0023,2015,Massachusetts,25,1.0,1666,0.004667228825880988,356957.0,355291.0,1385700,0.0841015505862584,1269160.4813526217,10369.752650099535,1814.0751458854768,650.3205649635236,2819.056186248315,0.0081705606205512,0.1749390951835349,0.062713218618313,0.2718537540257776,0.995332771174119,5
Michigan,0,0.0,300,0.0006,1306,0.0024,2015,Michigan,26,5.0,1606,0.0029512998766922653,544167.0,542561.0,2209035,0.0770951735793412,2038729.06323216,18002.114302887927,4096.087530401909,1500.6244408616856,6238.719040267263,0.0088300670390933,0.2275336919588833,0.0833582331282583,0.3465547954701319,0.9970487001233077,5
Minnesota,0,0.0,294,0.0013,243,0.001,2015,Minnesota,27,5.0,537,0.0022098765432098763,243000.0,242463.0,1285301,0.0627644519105384,1204629.787194933,7624.308992712221,1560.6330569910604,569.1351667868694,2388.210704401568,0.006329171894766,0.2046917377670302,0.0746474424542451,0.3132363479345296,0.9977901234567901,5
Missouri,0,0.0,275,0.001,247,0.0009,2015,Missouri,29,7.0,522,0.0018981818181818182,275000.0,274478.0,1389727,0.0864395136351951,1269599.6740343012,10373.3411005293,2285.2317317890715,834.3987124942263,3491.291496467689,0.0081705606205512,0.2202985238451734,0.0804368336496378,0.3365638382689976,0.9981018181818182,5
Montana,0,0.0,57,0.001,70,0.0013,2015,Montana,30,8.0,127,0.0022280701754385963,57000.0,56873.0,226514,0.0632874420327434,212178.5083553952,4722.856458142117,863.8437230339076,311.03379971739,1337.0666196622246,0.0222588823663111,0.1829070459138467,0.0658571359248434,0.2831054959032571,0.9977719298245614,5
Nebraska,0,0.0,54,0.0007,98,0.0012,2015,Nebraska,31,7.0,152,0.0018612168929922734,81667.0,81515.0,470580,0.0660721413579201,439487.77171979,2780.966891670158,521.6262234221108,188.0222882064076,806.4968340608383,0.0063277457772892,0.1875700947697507,0.0676104015368149,0.2900059099863942,0.9981387831070078,5
Nevada,0,0.0,410,0.0029,242,0.0017,2015,Nevada,32,9.0,652,0.004580163396626696,142353.0,141701.0,667499,0.0577630555664784,628942.2181724312,5138.810520401788,1064.4346817958915,387.0965987255233,1632.3183049140596,0.0081705606205512,0.2071363942239043,0.0753280544570959,0.3176451629094963,0.9954198366033733,5
New Hampshire,0,0.0,68,0.0008,143,0.0016,2015,New Hampshire,33,1.0,211,0.002360839160839161,89375.0,89164.0,264783,0.072011364816756,245715.6147897249,2007.6343260554545,317.6055022079892,113.12993507923125,496.53192396023616,0.0081705606205512,0.1581988801875149,0.0563498708958149,0.2473218939904303,0.9976391608391608,5
New Jersey,0,0.0,960,0.0017,1136,0.002,2015,New Jersey,34,2.0,2096,0.0036901408450704227,568000.0,565904.0,1984003,0.0858235972792447,1813728.7255271864,17570.199388121495,4061.8913637185706,1489.1146710169303,6182.270301320708,0.0096873358958432,0.2311807210602659,0.0847522921124993,0.35186113513887,0.9963098591549295,5
New Mexico,0,0.0,73,0.0008,98,0.0011,2015,New Mexico,35,6.0,171,0.001873972602739726,91250.0,91079.0,499114,0.0902904107676269,454048.79192012665,5338.372612980298,754.4134029256259,268.5140373103264,1180.7327045366046,0.0117572664171285,0.1413189856944911,0.0502988563700915,0.2211783983878613,0.9981260273972603,5
New York,0,0.0,1282,0.0013,2256,0.0023,2015,New York,36,2.0,3538,0.003587674947320601,986154.0,982616.0,4181910,0.0841015505862584,3830204.8845878206,23453.177719056494,5140.59272716593,1876.594753538843,7855.108907641821,0.0061232175368551,0.2191853397754721,0.0800145198240683,0.3349272751751367,0.9964123250526794,5
North Carolina,0,0.0,482,0.0012,471,0.0011,2015,North Carolina,37,4.0,953,0.0022256890761405195,428182.0,427229.0,2287035,0.0841015505862584,2094691.8102549568,17114.806417060252,3601.2042323366304,1310.2340145981177,5520.065600314657,0.0081705606205512,0.2104145465967354,0.0765555848351319,0.3225315826425116,0.9977743109238595,5
Ohio,0,0.0,536,0.0009,643,0.0011,2015,Ohio,39,5.0,1179,0.0019796627017442526,595556.0,594377.0,2630983,0.0774572896136572,2427194.187800392,15034.281528584008,3790.696390430293,1402.550898870004,5721.479567693278,0.0061940991800942,0.2521368502527514,0.0932901845827083,0.3805622208693701,0.9980203372982558,5
Oklahoma,0,0.0,85,0.0001,135,0.0002,2015,Oklahoma,40,6.0,220,0.0002588235294117647,850000.0,849780.0,961303,0.0999196300840526,865249.95984131,7069.577248812914,1500.2296060910724,545.617650746295,2300.197659309596,0.0081705606205512,0.2122092387268253,0.0771782571352356,0.3253656588441455,0.9997411764705882,5
Oregon,0,0.0,1577,0.0102,754,0.0049,2015,Oregon,41,10.0,2331,0.015076839490841354,154608.0,152277.0,863265,0.0924306945361342,783472.8164812642,6401.412141614153,1195.7803822808016,430.7154683003876,1849.989398105831,0.0081705606205512,0.186799467965404,0.0672844458022632,0.2889970770792061,0.9849231605091586,5
Pennsylvania,0,0.0,645,0.001,977,0.0015,2015,Pennsylvania,42,3.0,1622,0.002490273807293954,651334.0,649712.0,2689649,0.1114336436536701,2389931.61178055,30603.31346181657,7689.378356355687,2843.353628480428,11611.755341227305,0.0128051000752345,0.2512596672236045,0.0929099926394587,0.379428043166475,0.9975097261927061,5
Rhode Island,0,0.0,56,0.0011,87,0.0017,2015,Rhode Island,44,1.0,143,0.002794223967798034,51177.0,51034.0,210593,0.0978441708667608,189987.70252465623,1552.306040636952,318.9097474706893,115.79958698169868,489.7273950555736,0.0081705606205512,0.2054425732569025,0.0745984257937842,0.315483791362833,0.997205776032202,5
South Carolina,0,0.0,132,0.0006,157,0.0008,2015,South Carolina,45,4.0,289,0.0013136303925891245,220001.0,219712.0,1091515,0.0841015505862584,999716.8960118402,8168.24750225402,1670.7424972632082,605.8418084702774,2568.675077881143,0.0081705606205512,0.2045411205772313,0.0741703539594137,0.3144707695466279,0.9986863696074109,5
Tennessee,0,0.0,307,0.0013,190,0.0008,2015,Tennessee,47,4.0,497,0.0020926315789473685,237500.0,237003.0,1499134,0.0897638701724814,1364565.9302528473,11149.268653869727,2380.4635238348283,866.3429636694424,3647.546018314012,0.0081705606205512,0.2135084908020947,0.0777040172378256,0.3271556307012128,0.9979073684210527,5
Texas,0,0.0,2132,0.0015,1304,0.0009,2015,Texas,48,6.0,3436,0.0023714722107766708,1448889.0,1445453.0,7239541,0.0787610465543745,6669347.174266697,24719.955382845303,5770.968838968281,2119.7078074002507,8769.089494087724,0.0037065030110032,0.2334538533582107,0.0857488524785625,0.3547372702854121,0.9976285277892233,5
Utah,0,0.0,408,0.0036,218,0.0019,2015,Utah,49,8.0,626,0.005455955794556246,114737.0,114111.0,910626,0.0709481056322542,846018.8103605228,6493.089029404508,1139.097943129225,408.856069429585,1768.1724862802412,0.007674875487269,0.1754323616957541,0.0629678828640798,0.2723160699434308,0.9945440442054437,5
Vermont,0,0.0,53,0.0013,243,0.0061,2015,Vermont,50,1.0,296,0.0072602403728231546,40770.0,40474.0,120051,0.1031957757463336,107662.24392587692,879.6608905409474,137.585198104763,48.991909226068415,215.16478326627643,0.0081705606205512,0.1564070877587328,0.0556940859288865,0.244599692426886,0.9927397596271769,5
Virginia,0,0.0,561,0.0015,660,0.0018,2015,Virginia,51,3.0,1221,0.0032647058823529413,374000.0,372779.0,1867059,0.0841015505862584,1710036.4430639711,13971.956421405925,2911.588219280519,1057.549465722764,4469.573213380759,0.0081705606205512,0.208388011776202,0.0756908648886516,0.3198960173203152,0.996735294117647,5
Washington,0,0.0,3074,0.0116,1100,0.0042,2015,Washington,53,10.0,4174,0.015750943396226416,265000.0,260826.0,1614222,0.0675245320527886,1505222.4148206834,7480.769942385797,1456.3621760616777,527.9371966701457,2240.479406997588,0.0049698767894557,0.1946807865070114,0.0705725748467241,0.2994985040648162,0.9842490566037736,5
West Virginia,0,0.0,21,0.0003,36,0.0005,2015,West Virginia,54,3.0,57,0.0007916666666666666,72000.0,71943.0,378115,0.0776011043752253,348772.8584191617,2849.669782516681,598.8596639432938,217.77175418092727,918.358500372524,0.0081705606205512,0.2101505471326617,0.0764199962806225,0.3222683926421387,0.9992083333333334,5
Wisconsin,0,0.0,693,0.0029,290,0.0012,2015,Wisconsin,55,5.0,983,0.004067580596440557,241667.0,240684.0,1295105,0.0730758909556418,1200464.0482438935,9808.464278969032,2067.904037593133,752.0653974796627,3170.748439915934,0.0081705606205512,0.210828523077467,0.0766751426206664,0.3232665532273531,0.9959324194035595,5
Alabama,0,0.0,115,0.0006,215,0.0011,2016,Alabama,1,4.0,330,0.001688368166585659,195455.0,195125.0,1099450,0.0803484908077688,1011110.8517813984,9050.701056407348,1090.869213107175,398.2592395344656,1666.971010358239,0.008951245098855,0.1205286978664382,0.0440031371108564,0.1841814241757686,0.9983116318334143,6
Alaska,0,0.0,38,0.0016,56,0.0024,2016,Alaska,2,10.0,94,0.0039578947368421056,23750.0,23656.0,186851,0.0803484908077688,171837.8041440776,1538.16230214268,157.09581235717926,55.79214500144839,246.30617403644357,0.008951245098855,0.1021321431024169,0.0362719492759179,0.1601301590172479,0.9960421052631578,6
Arizona,0,0.0,1293,0.0038,972,0.0028,2016,Arizona,4,9.0,2265,0.006524688672967624,347143.0,344878.0,1635218,0.0801787131904518,1504108.324974136,13463.642272071738,3149.1380819279084,1171.9611726880833,4729.411816893984,0.008951245098855,0.2338994172817791,0.0870463689546429,0.3512728369725348,0.9934753113270324,6
Arkansas,0,0.0,44,0.0003,94,0.0007,2016,Arkansas,5,6.0,138,0.0009409069524841989,146667.0,146529.0,705926,0.0803484908077688,649205.9112780349,5811.201231475205,393.7855266693535,144.23350587991612,599.8677374377431,0.008951245098855,0.0677631888802083,0.0248199124646904,0.103226116863529,0.9990590930475158,6
Colorado,0,0.0,1571,0.0062,1140,0.0045,2016,Colorado,8,8.0,2711,0.010699007056372046,253388.0,250677.0,1262977,0.0803484908077688,1161498.7041250763,10396.859582626026,1449.1974597008789,521.8368478378757,2243.396472853813,0.008951245098855,0.1393879996342936,0.0501917760541756,0.2157763558337082,0.9893009929436279,6
Connecticut,1,0.0,585,0.0034,926,0.0054,2016,Connecticut,9,1.0,1512,0.008787683294683801,172059.0,170547.0,751855,0.1096162827755729,669439.4497137717,8528.067720064613,1466.0241306499092,529.8956516721325,2260.958776503252,0.012739117367091,0.1719057796880161,0.0621354882566666,0.2651197024601162,0.9912123167053162,6
Delaware,0,0.0,71,0.0014,266,0.0054,2016,Delaware,10,3.0,337,0.006644976831312235,50715.0,50378.0,203729,0.0803484908077688,187359.6823162241,1677.1024380561305,326.5643064624681,117.9788374974966,503.8193340314258,0.008951245098855,0.1947193558677174,0.0703468284467117,0.3004105906705286,0.9933550231686877,6
District Of Columbia,0,0.0,236,0.0071,169,0.0051,2016,District Of Columbia,11,3.0,405,0.012184115523465704,33240.0,32835.0,121480,0.1257171329959213,106207.8826836555,950.6927893318382,229.47632039050248,84.42261862157591,348.12135594027865,0.008951245098855,0.2413779960945975,0.0888011559243122,0.3661764976517218,0.9878158844765343,6
Florida,1,0.0,3382,0.0026,2873,0.0022,2016,Florida,12,4.0,6256,0.0047905292095167355,1305910.0,1299654.0,4159352,0.0781425821664549,3834329.494580792,47348.45015037848,6405.106106437404,2307.114995671601,9910.1836040692,0.0123485606068278,0.1352759401014144,0.0487263044163898,0.2093032311003739,0.9952094707904833,6
Georgia,0,0.0,1516,0.0031,919,0.0019,2016,Georgia,13,4.0,2435,0.00497921408166729,489033.0,486598.0,2508493,0.0882600307623008,2287093.330652984,12271.004209772362,1522.8711832793683,557.5632147419852,2320.8833101232262,0.0053653272672824,0.1241032239290234,0.0454374560720918,0.1891355646569598,0.9950207859183328,6
Hawaii,0,0.0,874,0.0102,350,0.0041,2016,Hawaii,15,9.0,1224,0.014284547247540467,85687.0,84463.0,307166,0.1023375520032365,275731.3835013739,3227.724308620934,421.25335410951226,150.35335918037666,658.1673943075614,0.0117060461802849,0.130510946360687,0.0465818467763178,0.2039106600739292,0.9857154527524595,6
Idaho,0,0.0,56,0.001,158,0.0029,2016,Idaho,16,10.0,214,0.0038214285714285715,56000.0,55786.0,437730,0.0803484908077688,402559.0551187153,3603.404769131101,268.004019129414,95.43065280153807,419.1474415183533,0.008951245098855,0.0743752190776054,0.0264834674192179,0.1163198331503078,0.9961785714285715,6
Illinois,1,0.0,1522,0.0024,1166,0.0018,2016,Illinois,17,5.0,2689,0.004151113498760378,647778.0,645089.0,2929827,0.0732378403429106,2715252.797941651,24304.893299727533,4071.9755659902967,1489.3321943057715,6211.279126412553,0.008951245098855,0.1675372739050841,0.0612770513303371,0.2555567329514746,0.9958488865012396,6
Indiana,0,0.0,275,0.0012,396,0.0017,2016,Indiana,18,5.0,671,0.0028805453718092917,232942.0,232271.0,1575894,0.0818314059434558,1446936.3783621436,5073.1559419355,704.6982037506876,256.7697885199148,1078.637866046473,0.0035061361493157,0.1389072624252572,0.0506134231745993,0.212616737666249,0.9971194546281907,6
Iowa,0,0.0,80,0.0006,200,0.0016,2016,Iowa,19,7.0,280,0.0020999895000525,133334.0,133054.0,730843,0.0803484908077688,672120.8679325779,6016.318624919656,531.1750154437447,190.70244054494324,824.2775049808716,0.008951245098855,0.0882890432769986,0.0316975300734658,0.1370069566406781,0.9979000104999475,6
Kansas,0,0.0,210,0.0021,174,0.0018,2016,Kansas,20,7.0,384,0.00384,100000.0,99616.0,716900,0.0892101937905898,652945.2120715261,5601.300604488296,512.46213296338,183.5503769389095,797.0038951826233,0.008578515472558,0.091489846581836,0.0327692423420074,0.1422890773874888,0.99616,6
Kentucky,0,0.0,91,0.0006,189,0.0013,2016,Kentucky,21,4.0,280,0.0018461497886817831,151667.0,151387.0,1011692,0.0782653431144802,932511.5784938252,8347.139696618395,817.7027745524775,298.1852543998914,1250.735556665995,0.008951245098855,0.0979620330163812,0.0357230458860887,0.1498400173142777,0.9981538502113182,6
Louisiana,0,0.0,110,0.0005,160,0.0008,2016,Louisiana,22,6.0,270,0.0012272727272727272,220000.0,219730.0,1114121,0.0814798112397339,1023342.6312217764,9160.190712173306,1013.0692016787448,368.1175739317261,1554.9331711701277,0.008951245098855,0.1105947718241761,0.0401866713803809,0.1697489954116043,0.9987727272727273,6
Maine,0,0.0,37,0.0006,261,0.0044,2016,Maine,23,1.0,298,0.004832406311317236,61667.0,61369.0,254497,0.0734349072821263,235808.0364014207,1402.261125923506,147.1920358111647,52.483026688769925,229.9097206462247,0.005946621443963,0.10496763626263,0.0374274275443566,0.1639564246600717,0.9951675936886828,6
Maryland,2,0.0,878,0.0028,1307,0.0041,2016,Maryland,24,3.0,2187,0.006860509252433489,318781.0,316594.0,1345550,0.1048547826254264,1204462.6472383577,17764.427519728273,2835.5827604228525,1026.1672201922015,4368.027786827827,0.0147488405393552,0.1596213982845097,0.0577652850930654,0.2458862117553136,0.9931394907475665,6
Massachusetts,0,0.0,1105,0.0032,1800,0.0052,2016,Massachusetts,25,1.0,2905,0.008392218492347336,346154.0,343249.0,1378299,0.0803484908077688,1267554.7554681432,11346.193292414564,1399.8245398824718,502.8939574812169,2172.105887075076,0.008951245098855,0.1233739373026825,0.0443227031763528,0.1914391753335654,0.9916077815076526,6
Michigan,0,0.0,295,0.0005,2187,0.0038,2016,Michigan,26,5.0,2482,0.004206779661016949,590000.0,587518.0,2193921,0.0885493496144394,1999650.72234454,20934.08151615948,3100.30086260599,1134.6863789594463,4728.192177560216,0.0104688690290946,0.1480982511801532,0.0542028260510764,0.2258609805216637,0.9957932203389831,6
Minnesota,0,0.0,554,0.0024,529,0.0022,2016,Minnesota,27,5.0,1083,0.004503961240148884,240455.0,239372.0,1292129,0.0684431750433467,1203691.5886744154,8247.852973993144,925.4453794699444,330.6761720013665,1442.7018823041772,0.0068521314359903,0.1122043982098163,0.040092394110812,0.1749184771907618,0.9954960387598512,6
Mississippi,0,0.0,27,0.0003,43,0.0004,2016,Mississippi,28,4.0,70,0.0006511627906976744,107500.0,107430.0,720957,0.0651398116591454,673993.9968056575,6560.9427970905,406.64749954734725,147.26855423636914,625.933757938051,0.009734423196921,0.0619800403880488,0.0224462487771843,0.0954030201597895,0.9993488372093023,6
Missouri,0,0.0,472,0.0017,398,0.0015,2016,Missouri,29,7.0,870,0.003133463954359477,277648.0,276778.0,1386221,0.0863367561936683,1266539.1754924569,11337.102587134708,1128.047954338428,409.5854835716471,1732.2954657322066,0.008951245098855,0.0995005510154359,0.0361278801548856,0.1527987819125856,0.9968665360456406,6
Montana,0,0.0,60,0.001,39,0.0007,2016,Montana,30,8.0,99,0.00165,60000.0,59901.0,227821,0.0578748828444586,214635.8863154926,4777.554945085491,420.0520913896524,149.13859458723866,658.8204009791679,0.0222588823663111,0.0879219802216499,0.0312165106003966,0.1378990735955583,0.99835,6
Nebraska,0,0.0,66,0.0008,140,0.0017,2016,Nebraska,31,7.0,206,0.002496969696969697,82500.0,82294.0,473844,0.0637312621229017,443645.3238306358,3924.800862945941,439.3783839221739,157.85186345249957,681.4210717160315,0.0088467085126862,0.1119492171106938,0.040219075811662,0.1736192728016675,0.9975030303030303,6
Nevada,0,0.0,538,0.0039,415,0.003,2016,Nevada,32,9.0,953,0.0068891234259112,138334.0,137381.0,675073,0.064750148037591,631361.9233138193,5651.475321666492,1182.4535580448094,433.5127249293547,1799.858041212507,0.008951245098855,0.2092291818937166,0.0767078860394849,0.3184757853072902,0.9931108765740888,6
New Hampshire,0,0.0,122,0.0014,360,0.0041,2016,New Hampshire,33,1.0,482,0.005489436820226639,87805.0,87323.0,262446,0.0903999859886104,238720.88527723317,2136.84915433216,192.11765237054587,67.6778907664133,303.5290231320788,0.008951245098855,0.0899069791524845,0.0316718148443964,0.1420451333762687,0.9945105631797734,6
New Jersey,0,0.0,1332,0.0023,2648,0.0046,2016,New Jersey,34,2.0,3980,0.0068723656651085855,579131.0,575151.0,1971351,0.081291301515043,1811097.3114670184,9619.11155071124,1603.8944425486652,582.3291267477241,2463.318081595109,0.0053112063552894,0.1667403932362207,0.060538764279604,0.2560858212953119,0.9931276343348914,6
New Mexico,0,0.0,74,0.0009,180,0.0021,2016,New Mexico,35,6.0,254,0.0029633086390946743,85715.0,85461.0,494726,0.0985744658785009,445958.6487937928,5243.254644891289,447.3519455991308,161.12892787288212,692.1491339952905,0.0117572664171285,0.0853195154339878,0.0307307080784024,0.1320075374690563,0.9970366913609053,6
New York,0,0.0,2119,0.0021,3924,0.0039,2016,New York,36,2.0,6043,0.005988813218003504,1009048.0,1003005.0,4150467,0.0803484908077688,3816983.240402552,23453.17211081105,2762.332147898548,992.3283035141018,4284.571402075982,0.0061444262742787,0.1177807477319971,0.042311048536444,0.182686221796878,0.9940111867819965,6
North Carolina,0,0.0,766,0.0018,904,0.0021,2016,North Carolina,37,4.0,1670,0.0038794174833963256,430477.0,428807.0,2294081,0.0803484908077688,2109755.0538592227,18884.93458564193,1984.124642611349,722.0807318516204,3040.469228443809,0.008951245098855,0.1050638874926187,0.0382358079440006,0.16099972253838,0.9961205825166036,6
Ohio,0,0.0,664,0.0011,966,0.0017,2016,Ohio,39,5.0,1630,0.002700298358119201,603637.0,602007.0,2617811,0.0684399967379757,2438648.023699363,15034.28152858401,2174.958373891917,795.388433138354,3318.142287980739,0.0061650067506574,0.1446665987833715,0.0529049846263765,0.2207050787011074,0.9972997016418808,6
