State,FCEV Sales,FCEV Market Share,BEV Sales,BEV Market Share,PHEV Sales,PHEV Market Share,year,State Name,state_code,EPA_Region,ev_sales,ev_market_share,total,nonev_sales,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95,nonev_market_share,year_fixed
Oklahoma,0,0.0,107,0.0002,133,0.0002,2014,Oklahoma,40,6.0,240,0.00036090225563909775,665000.0,664760.0,954831.0,0.1168709467125595,843238.9970795001,8219.177614426855,885.1021220017138,372.87495220034987,1198.4070092462189,0.0097471507400552,0.1076874309721842,0.0453664550995776,0.1458061944229911,0.9996390977443609,4
Oregon,0,0.0,1293,0.009,796,0.0056,2014,Oregon,41,10.0,2089,0.014540569511439649,143667.0,141578.0,859997.0,0.071804840073397,798245.0529513988,7780.614858620629,1039.241453626843,444.0686007417085,1394.8248743247332,0.0097471507400552,0.1335680370395666,0.0570737157423615,0.1792692351015575,0.9854594304885603,4
Pennsylvania,0,0.0,548,0.0009,938,0.0015,2014,Pennsylvania,42,3.0,1486,0.0023763300892003314,625334.0,623848.0,2703263.0,0.1079325985820034,2411492.799759418,30603.313461816568,5386.438802070982,2336.5391364338984,7162.483696725942,0.0126906095116144,0.1760083531082863,0.0763492207910484,0.2340427517975299,0.9976236699107996,4
Rhode Island,0,0.0,51,0.0011,98,0.002,2014,Rhode Island,44,1.0,149,0.0030408163265306124,49000.0,48851.0,212397.0,0.1113516855910621,188746.2360355152,1839.7380142562051,511.86243743888673,233.79333153239264,659.6508260015563,0.0097471507400552,0.2782257220715361,0.1270796872819491,0.3585569363082651,0.9969591836734694,4
South Carolina,0,0.0,124,0.0006,213,0.0011,2014,South Carolina,45,4.0,337,0.0016306425312217238,206667.0,206330.0,1083160.0,0.0917409813186351,983789.8386749072,9589.147854098908,931.3248951400652,391.1928420612648,1263.3741361796551,0.0097471507400552,0.0971228006190318,0.0407953707684305,0.1317504073774003,0.9983693574687783,4
South Dakota,0,0.0,12,0.0003,35,0.001,2014,South Dakota,46,8.0,47,0.001175,40000.0,39953.0,209754.0,0.0917409813186351,190510.96220449105,1856.939066240133,152.08271263229287,63.50659647117494,207.06827994677485,0.0097471507400552,0.0818996785609259,0.0341996124836562,0.1115105410357054,0.998825,4
Tennessee,0,0.0,384,0.0017,274,0.0012,2014,Tennessee,47,4.0,658,0.002881743410968143,228334.0,227676.0,1495011.0,0.0968434441812586,1350228.9856711326,13160.88545692836,1728.611373327426,742.8227091788897,2312.4071637315133,0.0097471507400552,0.1313446104355708,0.0564416969975102,0.1757030080764193,0.9971182565890319,4
Texas,0,0.0,2192,0.0015,1528,0.0011,2014,Texas,48,6.0,3720,0.002545619276633542,1461334.0,1457614.0,7141397.0,0.0703000437813752,6639356.4782398185,37451.4765272086,5919.543836732104,2552.0995409864586,7900.530438055098,0.0056408292957237,0.158059024253197,0.0681441635320399,0.2109537772780558,0.9974543807233665,4
Utah,0,0.0,478,0.0044,229,0.0021,2014,Utah,49,8.0,707,0.006483383464162571,109048.0,108341.0,903815.0,0.0673084278744153,842980.6332606854,6143.179765791581,1370.6588196765774,602.3932002563495,1807.34329263784,0.0072874506523708,0.2231187873272272,0.098058859291533,0.294203223988669,0.9935166165358374,4
Vermont,0,0.0,79,0.002,201,0.0051,2014,Vermont,50,1.0,280,0.007088607594936709,39500.0,39220.0,121497.0,0.0809946279962468,111656.39568234,1088.3317198070167,104.01000837040031,43.56015312746727,141.3492800701961,0.0097471507400552,0.0955682963911438,0.040024702335416,0.1298770195683171,0.9929113924050633,4
Virginia,0,0.0,529,0.0015,801,0.0022,2014,Virginia,51,3.0,1330,0.003652932920616,364091.0,362761.0,1864692.0,0.0917409813186351,1693623.3260629915,16508.00185600964,2089.776557563569,886.9381281805686,2816.411164159717,0.0097471507400552,0.1265917326513262,0.053727770078829,0.1706088470746336,0.996347067079384,4
Washington,0,0.0,3354,0.0136,1291,0.0052,2014,Washington,53,10.0,4645,0.01870946952914166,248270.0,243625.0,1601779.0,0.0650555396099123,1497574.4028191743,7442.7602650540175,1469.6746570290811,660.8548326233373,1914.5292734981688,0.0049698767894557,0.1974636565858022,0.0887916322827497,0.2572337688327079,0.9812905304708583,4
West Virginia,0,0.0,10,0.0001,44,0.0006,2014,West Virginia,54,3.0,54,0.00054,100000.0,99946.0,380695.0,0.0936915699366125,345027.0877829813,3363.0310340229767,349.9349595449242,146.87269170975043,474.89999778261495,0.0097471507400552,0.1040534434576179,0.043672713758474,0.1412118987241467,0.99946,4
Wisconsin,0,0.0,191,0.0008,435,0.0019,2014,Wisconsin,55,5.0,626,0.0026219895287958113,238750.0,238124.0,1302073.0,0.1014285130396279,1170005.6717409526,11404.22164917861,1631.2458142104692,702.9899906026196,2178.506503095804,0.0097471507400552,0.1430387679572994,0.0616429610216539,0.1910263207882066,0.9973780104712042,4
Wyoming,0,0.0,6,0.0003,18,0.0008,2014,Wyoming,56,8.0,24,0.0010666666666666667,22500.0,22476.0,138368.0,0.0917409813186351,125673.9838969031,1224.9632651463844,121.01589319195864,50.85960720308736,164.1074106873106,0.0097471507400552,0.0987914467602398,0.0415192917617897,0.1339692506352013,0.9989333333333333,4
Alabama,0,0.0,69,0.0003,128,0.0006,2015,Alabama,1,4.0,197,0.0008565180151390646,230001.0,229804.0,1102585.0,0.0841015505862584,1009855.8918468504,8251.088782355486,843.0267272866498,357.6732386038557,1136.775902288649,0.0081705606205512,0.1021715739005763,0.0433486110789064,0.137772836079474,0.9991434819848609,5
Alaska,0,0.0,24,0.0009,37,0.0014,2015,Alaska,2,10.0,61,0.0022874714066074176,26667.0,26606.0,186144.0,0.0841015505862584,170489.0009676715,1392.9907175435724,28.732303180905145,12.26354201120033,38.5780831320652,0.0081705606205512,0.020626342170874,0.0088037499868097,0.0276944294360371,0.9977125285933925,5
Arizona,0,0.0,893,0.0027,765,0.002,2015,Arizona,4,9.0,1658,0.004334640522875817,382500.0,380842.0,1628633.0,0.0848572548134904,1490431.6745213408,12177.662347466248,4635.664806994675,2258.7469599423225,5758.082959792296,0.0081705606205512,0.3806695139612897,0.1854828041288474,0.4728397614826588,0.9956653594771242,5
Arkansas,0,0.0,30,0.0002,46,0.0004,2015,Arkansas,5,6.0,76,0.0005066666666666667,150000.0,149924.0,706417.0,0.0841015505862584,647006.2349395072,5286.403664447835,481.000804191566,201.54597898024656,653.5138763130839,0.0081705606205512,0.0909882851789008,0.0381253479252228,0.1236216372783071,0.9994933333333333,5
Colorado,0,0.0,1277,0.005,621,0.0024,2015,Colorado,8,8.0,1898,0.007335237351739703,258751.0,256853.0,1257335.0,0.0841015505862584,1151591.1768936268,9409.145520901278,2047.7190499110015,924.5037955307024,2663.850100771116,0.0081705606205512,0.2176307131569218,0.0982558717448921,0.2831128602330249,0.9926647626482603,5
Connecticut,0,0.0,511,0.003,504,0.0029,2015,Connecticut,9,1.0,1015,0.0058402476495160935,173794.0,172779.0,761796.0,0.1166982291362787,672895.7558368994,8528.067720064613,1747.9068449797128,763.893504166969,2313.003858763294,0.0126736833247789,0.2049593064167728,0.0895740429417206,0.2712225013552976,0.9941597523504839,5
Delaware,0,0.0,52,0.001,133,0.0027,2015,Delaware,10,3.0,185,0.0035576923076923077,52000.0,51815.0,203772.0,0.0841015505862584,186634.45883393695,1524.9081597864492,260.49605164514986,112.475994151194,347.2999386185892,0.0081705606205512,0.1708273707982716,0.0737591922696153,0.2277513805600106,0.9964423076923077,5
District Of Columbia,0,0.0,110,0.0034,85,0.0026,2015,District Of Columbia,11,3.0,195,0.005964579573609029,32693.0,32498.0,119066.0,0.083553903581031,109117.57091622095,891.5517279382778,298.289693146312,135.85497669764823,384.7541660601207,0.0081705606205512,0.3345736246130214,0.1523803638537207,0.4315556282414129,0.9940354204263909,5
Florida,1,0.0,2144,0.0017,1697,0.0013,2015,Florida,12,4.0,3842,0.0029431930043626975,1305385.0,1301543.0,4101879.0,0.0736654936748349,3799712.058470562,28795.174514744453,3441.9109538155526,1477.7514371764853,4606.866734066592,0.0075782517389843,0.1195308245849712,0.0513194124390462,0.159987456638183,0.9970568069956373,5
Georgia,0,0.0,6257,0.0132,572,0.0012,2015,Georgia,13,4.0,6829,0.014326563407997617,476667.0,469838.0,2497665.0,0.1109242320902745,2220613.4278562446,11896.098578513638,1542.5343952421206,669.2391027335498,2052.6409331444206,0.0053571226892913,0.1296672505747555,0.0562570239576114,0.1725474044786276,0.9856734365920023,5
Hawaii,0,0.0,748,0.0111,284,0.0042,2015,Hawaii,15,9.0,1032,0.015261756876663708,67620.0,66588.0,308172.0,0.0990920924424226,277634.5916878338,3250.0033515423293,157.5123766636195,65.26071707193528,215.53470750033387,0.0117060461802849,0.0484652966861926,0.0200801999299369,0.0663183031482257,0.9847382431233362,5
Idaho,0,0.0,57,0.0011,94,0.0018,2015,Idaho,16,10.0,151,0.0028914462976083336,52223.0,52072.0,433551.0,0.0841015505862584,397088.6886417772,3244.43720228282,454.73206395518497,194.29929530524177,610.2914212622558,0.0081705606205512,0.1401574558555889,0.0598869027788643,0.1881039401326209,0.9971085537023917,5
Illinois,0,0.0,1325,0.0021,729,0.0011,2015,Illinois,17,5.0,2054,0.0030993107277797224,662728.0,660674.0,2961889.0,0.0739529767358407,2742848.491688858,22410.609874331232,4783.456007992938,2123.145920344387,6273.207532618323,0.0081705606205512,0.213446043406067,0.0947384266760274,0.2799213215434872,0.9969006892722203,5
Indiana,0,0.0,245,0.0011,455,0.002,2015,Indiana,18,5.0,700,0.003076923076923077,227500.0,226800.0,1578188.0,0.07498674403442,1459844.8204058069,24860.16435121041,3670.0117507145255,1579.7207806830916,4904.214434885837,0.0170293198316104,0.1476262062819322,0.0635442613478207,0.1972720037406775,0.9969230769230769,5
Iowa,0,0.0,62,0.0005,165,0.0013,2015,Iowa,19,7.0,227,0.001788471841416911,126924.0,126697.0,729839.0,0.0841015505862584,668458.4084216758,5461.679948326474,564.2312324494629,237.4648122535369,764.4506817807763,0.0081705606205512,0.1033072676882779,0.0434783463147266,0.1399662171737129,0.998211528158583,5
Kansas,0,0.0,74,0.0007,125,0.0012,2015,Kansas,20,7.0,199,0.001882419713380315,105715.0,105516.0,720680.0,0.0883255941735057,657025.5107910379,7734.731058376004,904.1886178513691,381.8659425687039,1222.3137855238149,0.0117723451088887,0.1168998134553387,0.0493702935094528,0.1580292548375242,0.9981175802866197,5
Kentucky,0,0.0,69,0.0005,96,0.0007,2015,Kentucky,21,4.0,165,0.0011956521739130434,138000.0,137835.0,1012672.0,0.1019727676087638,909407.033480098,7430.365295804774,899.8589200283689,387.0051226492655,1203.4834178525325,0.0081705606205512,0.1211056097788939,0.0520842660141851,0.1619682707298423,0.998804347826087,5
Louisiana,0,0.0,78,0.0004,64,0.0003,2015,Louisiana,22,6.0,142,0.0006656229199283753,213334.0,213192.0,1114969.0,0.0872202224856595,1017721.1557553868,8315.352397916817,1037.755974485066,441.4225374122552,1396.7485306214537,0.0081705606205512,0.1247999994257666,0.053085247177599,0.167972259476504,0.9993343770800717,5
Maine,0,0.0,50,0.0009,166,0.0028,2015,Maine,23,1.0,216,0.003643355935634045,59286.0,59070.0,256340.0,0.0767175178911223,236674.2314637897,1018.3098853689976,85.39955646889722,35.768060039487565,116.06394920333926,0.0043025802981208,0.083864015950264,0.035124926658771,0.1139770426183008,0.996356644064366,5
Maryland,0,0.0,743,0.0023,700,0.0022,2015,Maryland,24,3.0,1443,0.004466883768155422,323044.0,321601.0,1346113.0,0.1048547826254264,1204966.6139957393,25705.13625282668,4467.938363660232,1934.626953391791,5947.598349072903,0.0213326543277302,0.173815004118833,0.0752622718807432,0.2313778184474269,0.9955331162318446,5
Massachusetts,0,0.0,845,0.0024,821,0.0023,2015,Massachusetts,25,1.0,1666,0.004667228825880988,356957.0,355291.0,1385700.0,0.0841015505862584,1269160.4813526217,10369.752650099535,1910.1663729270572,828.9072247657714,2539.164882550859,0.0081705606205512,0.1842055869007369,0.0799351009358757,0.244862627704672,0.995332771174119,5
Michigan,0,0.0,300,0.0006,1306,0.0024,2015,Michigan,26,5.0,1606,0.0029512998766922653,544167.0,542561.0,2209035.0,0.0770951735793412,2038729.06323216,18002.114302887927,2916.525051690056,1270.4289719679823,3869.853357646527,0.0088300670390933,0.1620101396213323,0.0705710979606533,0.2149666029520609,0.9970487001233077,5
Minnesota,0,0.0,294,0.0013,243,0.001,2015,Minnesota,27,5.0,537,0.0022098765432098763,243000.0,242463.0,1285301.0,0.0627644519105384,1204629.787194933,7624.308992712221,1104.2899123999273,476.2011236716157,1473.9120532374568,0.006329171894766,0.1448380323325661,0.0624582665952806,0.1933174605916827,0.9977901234567901,5
Mississippi,0,0.0,13,0.0001,28,0.0003,2015,Mississippi,28,4.0,41,0.0003153846153846154,130000.0,129959.0,726342.0,0.0884385327965407,662105.379211495,6445.213962202562,524.5724172301361,218.71421587964412,714.9373899664279,0.009734423196921,0.0813894496453413,0.0339343607772024,0.1109253151499889,0.9996846153846154,5
Missouri,0,0.0,275,0.001,247,0.0009,2015,Missouri,29,7.0,522,0.0018981818181818182,275000.0,274478.0,1389727.0,0.0864395136351951,1269599.6740343012,10373.3411005293,1404.7107808675264,604.7694839253802,1876.7651039424088,0.0081705606205512,0.1354154623138586,0.0583003564680353,0.1809219503874838,0.9981018181818182,5
Montana,0,0.0,57,0.001,70,0.0013,2015,Montana,30,8.0,127,0.0022280701754385963,57000.0,56873.0,226514.0,0.0632874420327434,212178.5083553952,4722.856458142117,383.4119113510965,159.87304786252176,522.5192144452858,0.0222588823663111,0.0811822071556084,0.0338509224829189,0.1106362683423232,0.9977719298245614,5
Nebraska,0,0.0,54,0.0007,98,0.0012,2015,Nebraska,31,7.0,152,0.0018612168929922734,81667.0,81515.0,470580.0,0.0660721413579201,439487.77171979,2780.966891670158,325.9781484292921,137.64812571106935,440.7001310777292,0.0063277457772892,0.1172175581829815,0.0494964992655494,0.1584701106646613,0.9981387831070078,5
Nevada,0,0.0,410,0.0029,242,0.0017,2015,Nevada,32,9.0,652,0.004580163396626696,142353.0,141701.0,667499.0,0.0577630555664784,628942.2181724312,5138.810520401788,1793.049546327869,833.4512192007638,2285.956182078788,0.0081705606205512,0.3489230706618223,0.1621875754888893,0.4448415003828661,0.9954198366033733,5
New Hampshire,0,0.0,68,0.0008,143,0.0016,2015,New Hampshire,33,1.0,211,0.002360839160839161,89375.0,89164.0,264783.0,0.072011364816756,245715.6147897249,2007.6343260554545,203.28209451566892,85.24209460713529,276.0373139595595,0.0081705606205512,0.1012545421631,0.0424589744760026,0.1374938206510496,0.9976391608391608,5
New Jersey,0,0.0,960,0.0017,1136,0.002,2015,New Jersey,34,2.0,2096,0.0036901408450704227,568000.0,565904.0,1984003.0,0.0858235972792447,1813728.7255271864,17570.199388121495,3994.0842230721546,1769.494898079421,5243.205766569829,0.0096873358958432,0.227321508131114,0.1007100066989396,0.2984146992728238,0.9963098591549295,5
New Mexico,0,0.0,73,0.0008,98,0.0011,2015,New Mexico,35,6.0,171,0.001873972602739726,91250.0,91079.0,499114.0,0.0902904107676269,454048.79192012665,5338.372612980298,766.9404648467577,327.30874199436187,1029.984547875628,0.0117572664171285,0.1436655925781455,0.0613124571331922,0.1929398006746872,0.9981260273972603,5
New York,0,0.0,1282,0.0013,2256,0.0023,2015,New York,36,2.0,3538,0.003587674947320601,986154.0,982616.0,4181910.0,0.0841015505862584,3830204.8845878206,23453.177719056494,5641.366741799794,2521.349115932018,7365.938649180712,0.0061232175368551,0.2405374149881614,0.1075056500289654,0.3140699626044977,0.9964123250526794,5
North Carolina,0,0.0,482,0.0012,471,0.0011,2015,North Carolina,37,4.0,953,0.0022256890761405195,428182.0,427229.0,2287035.0,0.0841015505862584,2094691.8102549568,17114.806417060252,1951.466736317524,829.6813379749526,2627.6082087920167,0.0081705606205512,0.1140221331613939,0.0484774012487757,0.1535283627966007,0.9977743109238595,5
North Dakota,0,0.0,6,0.0002,19,0.0005,2015,North Dakota,38,8.0,25,0.0006578947368421052,38000.0,37975.0,174184.0,0.0841015505862584,159534.85551268316,1303.4892080572545,120.81038866654502,50.56045133694503,164.254717769956,0.0081705606205512,0.0926823083150823,0.038788546176229,0.1260115670729368,0.9993421052631579,5
Ohio,0,0.0,536,0.0009,643,0.0011,2015,Ohio,39,5.0,1179,0.0019796627017442526,595556.0,594377.0,2630983.0,0.0774572896136572,2427194.187800392,15034.281528584008,2477.380879789661,1075.8609834927877,3293.2737478583545,0.0061940991800942,0.1647821264407964,0.0715605186351806,0.2190509564156424,0.9980203372982558,5
Oklahoma,0,0.0,85,0.0001,135,0.0002,2015,Oklahoma,40,6.0,220,0.0002588235294117647,850000.0,849780.0,961303.0,0.0999196300840526,865249.95984131,7069.577248812914,1042.8397233709888,455.6898355589088,1381.427301934345,0.0081705606205512,0.1475109029392241,0.0644578621211651,0.1954045133556333,0.9997411764705882,5
Oregon,0,0.0,1577,0.0102,754,0.0049,2015,Oregon,41,10.0,2331,0.015076839490841354,154608.0,152277.0,863265.0,0.0924306945361342,783472.8164812642,6401.412141614153,911.7281631042026,391.5904926578884,1219.8964672373602,0.0081705606205512,0.1424260995753204,0.0611725169376684,0.190566774994393,0.9849231605091586,5
Pennsylvania,0,0.0,645,0.001,977,0.0015,2015,Pennsylvania,42,3.0,1622,0.002490273807293954,651334.0,649712.0,2689649.0,0.1114336436536701,2389931.61178055,30603.31346181657,5545.222150374232,2412.927739538345,7360.377587231054,0.0128051000752345,0.1811967895990395,0.0788453100854235,0.2405091721984457,0.9975097261927061,5
Rhode Island,0,0.0,56,0.0011,87,0.0017,2015,Rhode Island,44,1.0,143,0.002794223967798034,51177.0,51034.0,210593.0,0.0978441708667608,189987.70252465623,1552.306040636952,456.1152013324754,209.6666775221881,585.6075084397613,0.0081705606205512,0.2938307198400898,0.1350678745256678,0.3772500351795778,0.997205776032202,5
South Carolina,0,0.0,132,0.0006,157,0.0008,2015,South Carolina,45,4.0,289,0.0013136303925891245,220001.0,219712.0,1091515.0,0.0841015505862584,999716.8960118402,8168.24750225402,729.9764773082528,305.682625552639,992.1584880901954,0.0081705606205512,0.0893675757384697,0.0374232814894854,0.1214652822182983,0.9986863696074109,5
South Dakota,0,0.0,7,0.0002,26,0.0007,2015,South Dakota,46,8.0,33,0.000888458121314918,37143.0,37110.0,211280.0,0.0841015505862584,193511.02439213527,1581.0935555409037,124.64633841184012,52.01325856610469,169.7912145233304,0.0081705606205512,0.0788355236633658,0.0328970150968141,0.1073884678919228,0.9991115418786851,5
Tennessee,0,0.0,307,0.0013,190,0.0008,2015,Tennessee,47,4.0,497,0.0020926315789473685,237500.0,237003.0,1499134.0,0.0897638701724814,1364565.9302528473,11149.268653869727,1421.5865631059255,610.2224691456983,1903.025023303345,0.0081705606205512,0.1275049159939756,0.0547320625316441,0.1706860855526013,0.9979073684210527,5
Texas,0,0.0,2132,0.0015,1304,0.0009,2015,Texas,48,6.0,3436,0.0023714722107766708,1448889.0,1445453.0,7239541.0,0.0787610465543745,6669347.174266697,24719.955382845303,3882.7743911094262,1675.8017374048293,5178.871839547601,0.0037065030110032,0.1570704449492624,0.0677914547761591,0.2095016661373724,0.9976285277892233,5
Utah,0,0.0,408,0.0036,218,0.0019,2015,Utah,49,8.0,626,0.005455955794556246,114737.0,114111.0,910626.0,0.0709481056322542,846018.8103605228,6493.089029404508,1466.2438736450215,644.2458539375781,1933.5818307184425,0.007674875487269,0.2258160741374422,0.0992202403232199,0.2977907467404269,0.9945440442054437,5
Vermont,0,0.0,53,0.0013,243,0.0061,2015,Vermont,50,1.0,296,0.0072602403728231546,40770.0,40474.0,120051.0,0.1031957757463336,107662.24392587692,879.6608905409474,82.72580470631159,34.634951789592535,112.4479758882893,0.0081705606205512,0.0940428358198798,0.0393730722395692,0.1278310506894758,0.9927397596271769,5
Virginia,0,0.0,561,0.0015,660,0.0018,2015,Virginia,51,3.0,1221,0.0032647058823529413,374000.0,372779.0,1867059.0,0.0841015505862584,1710036.4430639711,13971.956421405925,1789.4730975686584,760.4125795257972,2409.9107925532567,0.0081705606205512,0.1280760577543079,0.0544242020652739,0.1724819860489344,0.996735294117647,5
Washington,0,0.0,3074,0.0116,1100,0.0042,2015,Washington,53,10.0,4174,0.015750943396226416,265000.0,260826.0,1614222.0,0.0675245320527886,1505222.4148206834,7480.769942385797,1495.6081527277008,673.6440687801426,1946.4919317666747,0.0049698767894557,0.1999270348167819,0.0900500983145193,0.2601994108571519,0.9842490566037736,5
West Virginia,0,0.0,21,0.0003,36,0.0005,2015,West Virginia,54,3.0,57,0.0007916666666666666,72000.0,71943.0,378115.0,0.0776011043752253,348772.8584191617,2849.669782516681,280.0284151991915,117.33000863160616,380.4470289644015,0.0081705606205512,0.098266970059908,0.0411731946457271,0.1335056543388021,0.9992083333333334,5
Wisconsin,0,0.0,693,0.0029,290,0.0012,2015,Wisconsin,55,5.0,983,0.004067580596440557,241667.0,240684.0,1295105.0,0.0730758909556418,1200464.0482438935,9808.464278969032,1306.4958248965513,561.062962172388,1748.5805313723667,0.0081705606205512,0.1332008546636494,0.05720191726399,0.1782726104352148,0.9959324194035595,5
Wyoming,0,0.0,6,0.0003,9,0.0004,2015,Wyoming,56,8.0,15,0.0006666666666666666,22500.0,22485.0,139549.0,0.0841015505862584,127812.71271723825,1044.30151733329,107.81513616114792,45.304091946934605,146.2115821994143,0.0081705606205512,0.1032413861050999,0.0433821948881414,0.140008972286833,0.9993333333333333,5
Alabama,0,0.0,115,0.0006,215,0.0011,2016,Alabama,1,4.0,330,0.001688368166585659,195455.0,195125.0,1099450.0,0.0803484908077688,1011110.8517813984,9050.701056407348,316.44305125471186,139.64731882076225,416.11157755603193,0.008951245098855,0.0349633745808772,0.0154294477245937,0.0459756183485311,0.9983116318334143,6
Alaska,0,0.0,38,0.0016,56,0.0024,2016,Alaska,2,10.0,94,0.0039578947368421056,23750.0,23656.0,186851.0,0.0803484908077688,171837.8041440776,1538.16230214268,42.583735304353496,18.51135339550771,56.52252211907752,0.008951245098855,0.0276848127437746,0.0120347205036303,0.0367467867599803,0.9960421052631578,6
Arizona,0,0.0,1293,0.0038,972,0.0028,2016,Arizona,4,9.0,2265,0.006524688672967624,347143.0,344878.0,1635218.0,0.0801787131904518,1504108.324974136,13463.642272071738,4655.911874372607,2275.615975349418,5766.714401836167,0.008951245098855,0.345813694413924,0.169019343307259,0.4283175596397367,0.9934753113270324,6
Arkansas,0,0.0,44,0.0003,94,0.0007,2016,Arkansas,5,6.0,138,0.0009409069524841989,146667.0,146529.0,705926.0,0.0803484908077688,649205.9112780349,5811.201231475205,128.11188266533003,54.45681815003105,172.4597576695406,0.008951245098855,0.0220456799828988,0.0093710088466867,0.0296771271205421,0.9990590930475158,6
Colorado,0,0.0,1571,0.0062,1140,0.0045,2016,Colorado,8,8.0,2711,0.010699007056372046,253388.0,250677.0,1262977.0,0.0803484908077688,1161498.7041250763,10396.859582626026,891.5686701918297,417.784022322601,1132.132319502125,0.008951245098855,0.0857536511969163,0.0401836745992752,0.1088917581799419,0.9893009929436279,6
Connecticut,1,0.0,585,0.0034,926,0.0054,2016,Connecticut,9,1.0,1512,0.008787683294683801,172059.0,170547.0,751855.0,0.1096162827755729,669439.4497137717,8528.067720064613,1142.5267963864403,507.0653528925325,1497.2964458728209,0.012739117367091,0.1339725285832725,0.0594584106900936,0.1755727668941958,0.9912123167053162,6
Delaware,0,0.0,71,0.0014,266,0.0054,2016,Delaware,10,3.0,337,0.006644976831312235,50715.0,50378.0,203729.0,0.0803484908077688,187359.6823162241,1677.1024380561305,206.5973446943422,89.66081782807085,274.50485573722415,0.008951245098855,0.123187075521637,0.0534617419863711,0.1636780494192071,0.9933550231686877,6
District Of Columbia,0,0.0,236,0.0071,169,0.0051,2016,District Of Columbia,11,3.0,405,0.012184115523465704,33240.0,32835.0,121480.0,0.1257171329959213,106207.8826836555,950.6927893318382,309.6026415596791,140.50310875284413,400.2123171175359,0.008951245098855,0.3256600292269732,0.1477902329012003,0.4209691307312969,0.9878158844765343,6
Florida,1,0.0,3382,0.0026,2873,0.0022,2016,Florida,12,4.0,6256,0.0047905292095167355,1305910.0,1299654.0,4159352.0,0.0781425821664549,3834329.494580792,47348.45015037848,4878.395054631234,2127.8339764300868,6464.6431725096345,0.0123485606068278,0.1030317790579728,0.0449398865152311,0.1365333638583302,0.9952094707904833,6
Georgia,0,0.0,1516,0.0031,919,0.0019,2016,Georgia,13,4.0,2435,0.00497921408166729,489033.0,486598.0,2508493.0,0.0882600307623008,2287093.330652984,12271.004209772362,661.2885688121194,301.0860525046168,853.1839018907561,0.0053653272672824,0.0538903383543364,0.0245363824636975,0.0695284499382127,0.9950207859183328,6
Hawaii,0,0.0,874,0.0102,350,0.0041,2016,Hawaii,15,9.0,1224,0.014284547247540467,85687.0,84463.0,307166.0,0.1023375520032365,275731.3835013739,3227.724308620934,175.09667684499672,72.72667170311006,239.2144201493507,0.0117060461802849,0.0542477176186735,0.0225318722261576,0.0741124077761017,0.9857154527524595,6
Idaho,0,0.0,56,0.001,158,0.0029,2016,Idaho,16,10.0,214,0.0038214285714285715,56000.0,55786.0,437730.0,0.0803484908077688,402559.0551187153,3603.404769131101,174.1583499486513,75.25466270516233,232.03408071131764,0.008951245098855,0.0483316088829639,0.0208843212258135,0.0643930103825856,0.9961785714285715,6
Illinois,1,0.0,1522,0.0024,1166,0.0018,2016,Illinois,17,5.0,2689,0.004151113498760378,647778.0,645089.0,2929827.0,0.0732378403429106,2715252.797941651,24304.893299727533,3252.122947601418,1474.725110868736,4206.124716421533,0.008951245098855,0.1338052756494872,0.0606760578078846,0.1730567036255487,0.9958488865012396,6
Indiana,0,0.0,275,0.0012,396,0.0017,2016,Indiana,18,5.0,671,0.0028805453718092917,232942.0,232271.0,1575894.0,0.0818314059434558,1446936.3783621436,5073.1559419355,320.0809822982481,139.66243901886918,423.95596271639977,0.0035061361493157,0.0630930698684833,0.0275296956406164,0.0835684862773315,0.9971194546281907,6
Iowa,0,0.0,80,0.0006,200,0.0016,2016,Iowa,19,7.0,280,0.0020999895000525,133334.0,133054.0,730843.0,0.0803484908077688,672120.8679325779,6016.318624919656,193.9060491834228,82.47317221915448,260.9370873838297,0.008951245098855,0.0322300166052146,0.0137082454173137,0.0433715538773205,0.9979000104999475,6
Kansas,0,0.0,210,0.0021,174,0.0018,2016,Kansas,20,7.0,384,0.00384,100000.0,99616.0,716900.0,0.0892101937905898,652945.2120715261,5601.300604488296,204.32806444843183,86.86988543576717,275.0576809396838,0.008578515472558,0.0364786821626221,0.0155088775928502,0.0491060381082353,0.99616,6
Kentucky,0,0.0,91,0.0006,189,0.0013,2016,Kentucky,21,4.0,280,0.0018461497886817831,151667.0,151387.0,1011692.0,0.0782653431144802,932511.5784938252,8347.139696618395,515.9194956574541,227.75837695597775,678.6014053778036,0.008951245098855,0.061807938336825,0.0272857991161029,0.0812974779435786,0.9981538502113182,6
Louisiana,0,0.0,110,0.0005,160,0.0008,2016,Louisiana,22,6.0,270,0.0012272727272727272,220000.0,219730.0,1114121.0,0.0814798112397339,1023342.6312217764,9160.190712173306,535.475244003425,229.81143920066197,716.5844324257421,0.008951245098855,0.0584567789938928,0.0250880627294426,0.0782281128135735,0.9987727272727273,6
Maine,0,0.0,37,0.0006,261,0.0044,2016,Maine,23,1.0,298,0.004832406311317236,61667.0,61369.0,254497.0,0.0734349072821263,235808.0364014207,1402.261125923506,41.26236964794516,17.254944259302764,56.13029803418468,0.005946621443963,0.0294255961925568,0.012305086363953,0.0400284205248991,0.9951675936886828,6
